,Date,Country,City,Specie,count,min,max,median,variance
7189,07/06/2020,VN,Ha Noi,pm10,24,21.0,69.0,41.0,2148.53
7190,15/01/2021,VN,Ha Noi,pm10,24,53.0,74.0,61.0,497.32
7191,28/09/2020,VN,Ha Noi,pm10,24,8.0,50.0,19.0,1729.98
7192,23/02/2020,VN,Ha Noi,pm10,24,33.0,95.0,76.0,4931.88
7193,11/05/2020,VN,Ha Noi,pm10,24,25.0,45.0,32.0,396.23
7194,27/05/2020,VN,Ha Noi,pm10,24,17.0,42.0,25.0,664.35
7195,14/08/2020,VN,Ha Noi,pm10,24,4.0,19.0,14.0,179.55
7196,11/04/2020,VN,Ha Noi,pm10,24,18.0,27.0,23.0,56.52
7197,15/04/2020,VN,Ha Noi,pm10,24,16.0,51.0,28.0,1062.32
7198,21/04/2020,VN,Ha Noi,pm10,24,10.0,25.0,15.0,168.68
7199,21/05/2020,VN,Ha Noi,pm10,24,24.0,59.0,47.0,1169.55
7200,09/01/2020,VN,Ha Noi,pm10,24,36.0,65.0,49.0,690.65
7201,04/03/2020,VN,Ha Noi,pm10,21,11.0,36.0,20.0,698.62
7202,19/03/2020,VN,Ha Noi,pm10,24,9.0,36.0,14.0,713.46
7203,05/04/2020,VN,Ha Noi,pm10,24,6.0,16.0,7.0,77.37
7204,15/09/2020,VN,Ha Noi,pm10,24,13.0,25.0,19.0,129.98
7205,04/01/2021,VN,Ha Noi,pm10,24,51.0,74.0,65.0,388.1
7206,09/01/2021,VN,Ha Noi,pm10,24,19.0,34.0,21.0,148.1
7207,18/02/2020,VN,Ha Noi,pm10,23,34.0,60.0,55.0,566.76
7208,02/04/2020,VN,Ha Noi,pm10,24,15.0,53.0,26.0,967.75
7209,14/05/2020,VN,Ha Noi,pm10,24,11.0,34.0,25.0,562.88
7210,08/10/2020,VN,Ha Noi,pm10,24,12.0,38.0,20.0,300.58
7211,20/09/2020,VN,Ha Noi,pm10,24,14.0,39.0,23.0,477.1
7212,07/11/2020,VN,Ha Noi,pm10,24,11.0,55.0,26.0,2572.39
7213,26/11/2020,VN,Ha Noi,pm10,24,27.0,52.0,33.0,467.75
7214,09/12/2020,VN,Ha Noi,pm10,24,26.0,73.0,48.0,2509.28
7215,06/02/2020,VN,Ha Noi,pm10,24,42.0,67.0,57.0,450.71
7216,11/03/2020,VN,Ha Noi,pm10,24,42.0,64.0,52.0,298.19
7217,17/04/2020,VN,Ha Noi,pm10,24,12.0,19.0,15.0,33.04
7218,31/08/2020,VN,Ha Noi,pm10,24,23.0,46.0,32.0,360.85
7219,30/12/2020,VN,Ha Noi,pm10,24,14.0,39.0,24.0,536.5
7220,05/07/2020,VN,Ha Noi,pm10,24,12.0,30.0,22.0,186.67
7221,14/10/2020,VN,Ha Noi,pm10,24,4.0,40.0,14.0,1075.2
7222,27/10/2020,VN,Ha Noi,pm10,24,22.0,55.0,35.0,1249.28
7223,13/11/2020,VN,Ha Noi,pm10,24,18.0,62.0,46.0,1845.92
7224,10/01/2020,VN,Ha Noi,pm10,24,34.0,53.0,41.0,307.54
7225,26/01/2020,VN,Ha Noi,pm10,24,6.0,29.0,16.0,584.57
7226,24/02/2020,VN,Ha Noi,pm10,24,42.0,59.0,52.0,289.78
7227,08/06/2020,VN,Ha Noi,pm10,24,16.0,70.0,30.0,3160.0
7228,01/01/2021,VN,Ha Noi,pm10,24,26.0,64.0,46.0,1505.63
7229,02/12/2020,VN,Ha Noi,pm10,24,39.0,60.0,44.0,426.09
7230,13/04/2020,VN,Ha Noi,pm10,19,9.0,31.0,23.0,276.08
7231,14/06/2020,VN,Ha Noi,pm10,24,20.0,39.0,29.0,303.89
7232,24/06/2020,VN,Ha Noi,pm10,24,22.0,53.0,35.0,964.93
7233,12/08/2020,VN,Ha Noi,pm10,24,8.0,35.0,22.0,477.81
7234,19/08/2020,VN,Ha Noi,pm10,24,16.0,27.0,22.0,137.32
7235,12/09/2020,VN,Ha Noi,pm10,24,17.0,36.0,20.0,361.45
7236,23/09/2020,VN,Ha Noi,pm10,24,7.0,31.0,20.0,329.27
7237,09/11/2020,VN,Ha Noi,pm10,24,14.0,60.0,30.0,2101.09
7238,15/02/2020,VN,Ha Noi,pm10,24,27.0,53.0,40.0,716.45
7239,10/05/2020,VN,Ha Noi,pm10,24,30.0,45.0,39.0,205.44
7240,22/06/2020,VN,Ha Noi,pm10,24,17.0,44.0,25.0,830.36
7241,13/07/2020,VN,Ha Noi,pm10,24,23.0,54.0,33.0,844.76
7242,21/12/2020,VN,Ha Noi,pm10,24,25.0,49.0,32.0,588.62
7243,07/01/2021,VN,Ha Noi,pm10,24,24.0,71.0,50.0,2743.46
7244,29/01/2020,VN,Ha Noi,pm10,24,41.0,62.0,45.0,338.24
7245,26/02/2020,VN,Ha Noi,pm10,15,36.0,53.0,41.0,231.14
7246,06/06/2020,VN,Ha Noi,pm10,24,24.0,71.0,35.0,2134.33
7247,29/09/2020,VN,Ha Noi,pm10,24,15.0,53.0,28.0,1620.58
7248,06/10/2020,VN,Ha Noi,pm10,24,12.0,48.0,18.0,1151.88
7249,04/12/2020,VN,Ha Noi,pm10,24,15.0,41.0,21.0,595.58
7250,29/12/2020,VN,Ha Noi,pm10,24,12.0,30.0,16.0,241.29
7251,17/01/2021,VN,Ha Noi,pm10,24,29.0,65.0,45.0,1453.75
7252,03/01/2020,VN,Ha Noi,pm10,24,31.0,57.0,44.0,649.84
7253,12/06/2020,VN,Ha Noi,pm10,24,17.0,42.0,31.0,464.06
7254,29/07/2020,VN,Ha Noi,pm10,24,33.0,55.0,43.0,551.88
7255,08/08/2020,VN,Ha Noi,pm10,22,14.0,30.0,18.0,315.76
7256,25/06/2020,VN,Ha Noi,pm10,24,18.0,67.0,51.0,2695.63
7257,16/09/2020,VN,Ha Noi,pm10,24,13.0,26.0,22.0,167.75
7258,04/10/2020,VN,Ha Noi,pm10,24,7.0,58.0,12.0,3250.36
7259,21/02/2020,VN,Ha Noi,pm10,24,93.0,107.0,97.0,199.11
7260,26/03/2020,VN,Ha Noi,pm10,17,10.0,19.0,12.0,103.82
7261,06/05/2020,VN,Ha Noi,pm10,24,22.0,52.0,37.0,1112.59
7262,29/05/2020,VN,Ha Noi,pm10,24,30.0,49.0,33.0,276.5
7263,29/02/2020,VN,Ha Noi,pm10,12,28.0,46.0,34.0,266.06
7264,07/08/2020,VN,Ha Noi,pm10,22,7.0,25.0,16.0,329.8
7265,17/11/2020,VN,Ha Noi,pm10,24,13.0,41.0,21.0,921.72
7266,20/01/2021,VN,Ha Noi,pm10,16,45.0,63.0,54.0,387.96
7267,02/03/2020,VN,Ha Noi,pm10,24,22.0,36.0,27.0,198.26
7268,02/08/2020,VN,Ha Noi,pm10,24,4.0,22.0,9.0,197.97
7269,11/10/2020,VN,Ha Noi,pm10,24,12.0,52.0,21.0,1478.19
7270,26/10/2020,VN,Ha Noi,pm10,24,25.0,51.0,30.0,644.62
7271,18/01/2021,VN,Ha Noi,pm10,24,22.0,56.0,31.0,1506.79
7272,27/04/2020,VN,Ha Noi,pm10,24,6.0,21.0,11.0,191.52
7273,13/05/2020,VN,Ha Noi,pm10,24,8.0,43.0,30.0,1102.88
7274,13/06/2020,VN,Ha Noi,pm10,24,19.0,36.0,28.0,210.42
7275,11/09/2020,VN,Ha Noi,pm10,24,10.0,38.0,22.0,628.7
7276,01/02/2020,VN,Ha Noi,o3,48,1.3,15.0,4.9,120.86
7277,21/02/2020,VN,Ha Noi,o3,43,0.9,12.0,2.1,56.77
7278,12/05/2020,VN,Ha Noi,o3,46,3.7,18.0,9.0,162.37
7279,01/01/2021,VN,Ha Noi,o3,47,0.5,38.0,3.0,1114.43
7280,05/01/2020,VN,Ha Noi,o3,47,1.7,11.0,4.0,40.85
7281,28/03/2020,VN,Ha Noi,o3,41,4.5,16.0,12.0,157.1
7282,11/01/2021,VN,Ha Noi,o3,48,0.9,22.0,4.1,343.41
7283,17/03/2020,VN,Ha Noi,o3,46,1.7,12.0,4.9,100.41
7284,09/08/2020,VN,Ha Noi,o3,46,2.5,16.0,6.0,159.34
7285,07/12/2020,VN,Ha Noi,o3,48,0.9,35.0,5.0,866.45
7286,19/01/2021,VN,Ha Noi,o3,44,0.9,29.0,3.0,399.71
7287,19/03/2020,VN,Ha Noi,o3,48,1.3,11.0,3.0,54.79
7288,21/06/2020,VN,Ha Noi,o3,47,2.1,31.0,10.6,516.91
7289,03/12/2020,VN,Ha Noi,o3,48,1.3,20.0,5.0,211.11
7290,19/12/2020,VN,Ha Noi,o3,48,1.3,18.0,6.5,237.5
7291,30/06/2020,VN,Ha Noi,o3,48,4.9,34.0,12.6,539.73
7292,09/01/2021,VN,Ha Noi,o3,48,1.3,15.0,5.0,135.99
7293,16/01/2020,VN,Ha Noi,o3,48,1.3,8.0,3.0,31.5
7294,20/01/2020,VN,Ha Noi,o3,47,1.3,15.0,4.5,144.07
7295,06/02/2020,VN,Ha Noi,o3,40,0.9,8.0,2.0,32.29
7296,13/02/2020,VN,Ha Noi,o3,44,1.3,12.0,3.3,67.7
7297,13/04/2020,VN,Ha Noi,o3,38,2.5,25.0,7.0,374.79
7298,15/06/2020,VN,Ha Noi,o3,48,2.5,14.0,5.7,120.57
7299,22/02/2020,VN,Ha Noi,o3,46,0.9,26.0,3.0,378.51
7300,28/02/2020,VN,Ha Noi,o3,48,1.3,10.0,3.7,54.77
7301,06/04/2020,VN,Ha Noi,o3,48,1.3,16.0,5.0,135.4
7302,26/05/2020,VN,Ha Noi,o3,47,3.7,23.0,9.0,330.59
7303,05/06/2020,VN,Ha Noi,o3,47,4.1,31.0,11.0,493.46
7304,13/08/2020,VN,Ha Noi,o3,46,1.3,16.0,4.5,138.55
7305,22/01/2020,VN,Ha Noi,o3,46,1.3,11.0,4.0,89.6
7306,16/04/2020,VN,Ha Noi,o3,48,3.3,25.0,9.0,294.23
7307,02/05/2020,VN,Ha Noi,o3,48,1.7,29.0,7.0,525.83
7308,11/07/2020,VN,Ha Noi,o3,48,2.5,20.0,7.0,218.35
7309,04/01/2021,VN,Ha Noi,o3,47,0.9,34.0,6.5,630.67
7310,15/07/2020,VN,Ha Noi,o3,48,3.7,29.0,11.4,531.49
7311,18/01/2020,VN,Ha Noi,o3,45,1.3,10.0,4.0,59.05
7312,30/04/2020,VN,Ha Noi,o3,48,2.5,29.0,9.0,509.8
7313,07/11/2020,VN,Ha Noi,o3,48,0.9,26.0,4.0,397.47
7314,30/12/2019,VN,Ha Noi,o3,44,1.3,7.0,4.0,22.48
7315,03/02/2020,VN,Ha Noi,o3,45,1.3,14.0,4.1,109.97
7316,24/02/2020,VN,Ha Noi,o3,48,0.9,14.0,5.0,134.26
7317,26/06/2020,VN,Ha Noi,o3,47,1.7,23.0,7.8,273.15
7318,16/08/2020,VN,Ha Noi,o3,7,6.0,6.0,6.0,0.0
7319,06/01/2020,VN,Ha Noi,o3,44,1.7,8.0,4.0,31.36
7320,01/03/2020,VN,Ha Noi,o3,47,1.7,12.0,4.5,103.76
7321,29/05/2020,VN,Ha Noi,o3,48,2.9,22.0,7.8,284.23
7322,21/12/2020,VN,Ha Noi,o3,48,0.9,31.0,9.0,793.03
7323,08/03/2020,VN,Ha Noi,o3,47,2.1,21.0,7.0,261.36
7324,02/06/2020,VN,Ha Noi,o3,45,2.9,20.0,8.0,188.87
7325,07/07/2020,VN,Ha Noi,o3,48,5.3,26.0,10.6,391.98
7326,25/12/2020,VN,Ha Noi,o3,43,0.9,23.0,2.0,305.97
7327,12/01/2021,VN,Ha Noi,o3,48,0.5,29.0,3.0,607.17
7328,20/06/2020,VN,Ha Noi,o3,48,1.7,26.0,7.4,387.54
7329,14/11/2020,VN,Ha Noi,o3,48,0.9,40.0,6.1,1303.94
7330,11/12/2020,VN,Ha Noi,o3,42,0.9,31.0,3.0,470.31
7331,01/01/2020,VN,Ha Noi,o3,43,1.3,6.0,4.0,18.7
7332,11/02/2020,VN,Ha Noi,o3,32,0.9,19.0,2.0,117.81
7333,18/02/2020,VN,Ha Noi,o3,46,0.9,18.0,4.9,215.68
7334,23/03/2020,VN,Ha Noi,o3,44,4.5,17.0,12.0,172.21
7335,25/03/2020,VN,Ha Noi,o3,44,4.9,16.0,12.0,177.87
7336,02/08/2020,VN,Ha Noi,o3,48,1.7,15.0,5.7,164.73
7337,19/01/2020,VN,Ha Noi,o3,48,2.1,13.0,5.0,94.91
7338,03/04/2020,VN,Ha Noi,o3,43,1.7,9.0,4.0,36.94
7339,30/05/2020,VN,Ha Noi,o3,48,2.9,30.0,9.0,330.55
7340,08/01/2021,VN,Ha Noi,o3,46,1.3,13.0,4.5,133.27
7341,15/01/2021,VN,Ha Noi,o3,46,0.9,6.0,2.0,18.98
7342,23/02/2020,VN,Ha Noi,o3,45,0.9,19.0,3.0,215.12
7343,09/07/2020,VN,Ha Noi,o3,48,4.5,23.0,9.4,255.74
7344,13/01/2021,VN,Ha Noi,o3,46,0.5,22.0,4.0,375.9
7345,20/03/2020,VN,Ha Noi,o3,46,1.3,12.0,3.0,56.62
7346,02/04/2020,VN,Ha Noi,o3,37,1.7,5.0,4.0,14.22
7347,26/04/2020,VN,Ha Noi,o3,48,2.1,28.0,7.0,324.65
7348,14/07/2020,VN,Ha Noi,o3,48,4.5,39.0,14.0,774.52
7349,14/01/2021,VN,Ha Noi,o3,47,0.9,42.0,4.0,812.5
7350,04/01/2020,VN,Ha Noi,o3,46,1.3,7.0,3.0,33.63
7351,09/01/2020,VN,Ha Noi,o3,45,1.3,7.0,3.0,26.79
7352,30/01/2020,VN,Ha Noi,o3,42,1.3,17.0,6.1,193.35
7353,17/04/2020,VN,Ha Noi,o3,48,4.9,16.0,6.5,175.28
7354,21/11/2020,VN,Ha Noi,o3,41,1.3,7.0,3.0,25.91
7355,05/08/2020,VN,Ha Noi,o3,47,1.3,14.0,5.3,179.14
7356,08/08/2020,VN,Ha Noi,o3,40,1.7,15.0,5.3,172.42
7357,17/02/2020,VN,Ha Noi,o3,48,0.9,17.0,5.7,240.11
7358,03/03/2020,VN,Ha Noi,o3,15,2.9,12.0,7.0,102.61
7359,22/04/2020,VN,Ha Noi,o3,48,1.7,17.0,5.7,191.94
7360,25/04/2020,VN,Ha Noi,o3,48,2.1,26.0,8.0,430.66
7361,22/05/2020,VN,Ha Noi,o3,46,4.1,19.0,10.0,187.49
7362,24/06/2020,VN,Ha Noi,o3,48,1.7,19.0,6.1,202.53
7363,10/11/2020,VN,Ha Noi,o3,48,0.9,35.0,5.7,1150.3
7364,05/03/2020,VN,Ha Noi,o3,45,1.3,12.0,3.7,70.39
7365,04/05/2020,VN,Ha Noi,o3,48,3.3,25.0,10.2,356.2
7366,25/06/2020,VN,Ha Noi,o3,48,2.5,24.0,8.0,363.92
7367,30/07/2020,VN,Ha Noi,o3,46,1.7,17.0,6.1,231.47
7368,26/01/2020,VN,Ha Noi,o3,48,2.5,19.0,7.8,299.59
7369,29/04/2020,VN,Ha Noi,o3,48,1.7,68.0,11.4,2075.56
7370,02/07/2020,VN,Ha Noi,o3,48,3.7,23.0,9.0,303.25
7371,13/11/2020,VN,Ha Noi,o3,48,0.9,46.0,3.0,1496.27
7372,20/01/2021,VN,Ha Noi,o3,29,0.9,12.0,4.0,117.85
7373,17/12/2020,VN,Ha Noi,o3,48,0.9,11.0,3.0,67.51
7374,13/01/2020,VN,Ha Noi,o3,41,1.3,6.0,3.0,14.41
7375,05/04/2020,VN,Ha Noi,o3,47,2.5,15.0,6.0,131.52
7376,11/04/2020,VN,Ha Noi,o3,48,4.1,22.0,9.0,259.44
7377,28/06/2020,VN,Ha Noi,o3,48,2.1,30.0,10.2,486.79
7378,03/08/2020,VN,Ha Noi,o3,46,1.7,15.0,4.9,160.09
7379,27/11/2020,VN,Ha Noi,o3,47,1.3,27.0,4.0,446.94
7380,07/01/2020,VN,Ha Noi,o3,39,1.3,7.0,3.0,32.43
7381,04/07/2020,VN,Ha Noi,o3,48,2.9,22.0,7.8,291.98
7382,08/07/2020,VN,Ha Noi,o3,48,4.5,21.0,8.6,285.46
7383,18/11/2020,VN,Ha Noi,o3,34,1.3,6.0,3.0,25.73
7384,23/11/2020,VN,Ha Noi,o3,33,1.3,7.0,3.0,21.68
7385,10/07/2020,VN,Ha Noi,o3,48,2.1,23.0,8.0,278.91
7386,31/07/2020,VN,Ha Noi,o3,47,2.1,20.0,6.5,265.71
7387,06/08/2020,VN,Ha Noi,o3,46,1.7,14.0,5.3,157.86
7388,12/08/2020,VN,Ha Noi,o3,48,2.5,17.0,6.0,149.59
7389,11/11/2020,VN,Ha Noi,o3,47,0.9,37.0,4.9,1015.38
7390,17/11/2020,VN,Ha Noi,o3,36,1.3,6.0,3.0,16.26
7391,16/05/2020,VN,Ha Noi,o3,48,3.3,22.0,8.2,253.85
7392,19/02/2020,VN,Ha Noi,o3,48,0.9,14.0,3.0,115.65
7393,08/04/2020,VN,Ha Noi,o3,45,1.3,25.0,5.0,348.25
7394,09/04/2020,VN,Ha Noi,o3,34,1.7,29.0,11.0,705.04
7395,10/04/2020,VN,Ha Noi,o3,48,2.1,27.0,8.0,509.55
7396,24/04/2020,VN,Ha Noi,o3,48,1.3,20.0,7.0,247.9
7397,11/05/2020,VN,Ha Noi,o3,43,4.9,15.0,12.0,161.91
7398,05/01/2021,VN,Ha Noi,o3,38,1.3,12.0,3.3,100.97
7399,25/02/2020,VN,Ha Noi,o3,30,1.3,8.0,3.0,31.79
7400,18/04/2020,VN,Ha Noi,o3,48,4.1,20.0,8.2,225.57
7401,15/05/2020,VN,Ha Noi,o3,47,4.9,18.0,12.0,179.78
7402,28/05/2020,VN,Ha Noi,o3,48,2.1,38.0,9.0,609.46
7403,06/06/2020,VN,Ha Noi,o3,48,3.7,24.0,9.0,236.87
7404,09/12/2020,VN,Ha Noi,o3,39,1.3,23.0,4.1,244.85
7405,12/03/2020,VN,Ha Noi,o3,48,1.7,14.0,5.3,147.1
7406,13/05/2020,VN,Ha Noi,o3,48,2.5,19.0,7.4,238.72
7407,16/11/2020,VN,Ha Noi,o3,35,0.9,5.0,3.0,10.15
7408,02/01/2021,VN,Ha Noi,o3,45,0.9,43.0,4.0,1409.93
7409,09/11/2020,VN,Ha Noi,o3,46,0.9,35.0,6.0,972.49
7410,30/12/2020,VN,Ha Noi,o3,48,1.3,21.0,5.3,240.86
7411,08/01/2020,VN,Ha Noi,o3,40,1.3,8.0,3.3,32.7
7412,31/01/2020,VN,Ha Noi,o3,48,0.9,13.0,4.1,108.65
7413,05/02/2020,VN,Ha Noi,o3,45,1.7,21.0,7.4,325.91
7414,04/03/2020,VN,Ha Noi,o3,42,1.7,115.0,4.0,3333.1
7415,06/03/2020,VN,Ha Noi,o3,43,1.3,24.0,3.0,203.98
7416,14/03/2020,VN,Ha Noi,o3,48,1.3,15.0,5.0,150.48
7417,16/06/2020,VN,Ha Noi,o3,48,1.3,26.0,7.0,323.19
7418,06/07/2020,VN,Ha Noi,o3,47,3.7,22.0,9.0,291.7
7419,12/01/2020,VN,Ha Noi,o3,45,1.3,8.0,3.3,49.2
7420,15/01/2020,VN,Ha Noi,o3,45,2.1,7.0,5.0,36.3
7421,02/03/2020,VN,Ha Noi,o3,46,2.5,13.0,6.0,114.46
7422,23/04/2020,VN,Ha Noi,o3,48,2.9,17.0,7.0,157.89
7423,03/06/2020,VN,Ha Noi,o3,47,4.5,37.0,12.0,819.99
7424,08/06/2020,VN,Ha Noi,o3,48,2.5,20.0,6.5,193.42
7425,14/08/2020,VN,Ha Noi,o3,41,1.7,13.0,5.0,108.44
7426,13/12/2020,VN,Ha Noi,o3,46,1.3,19.0,3.7,124.83
7427,04/04/2020,VN,Ha Noi,o3,39,1.3,8.0,4.0,30.67
7428,21/07/2020,VN,Ha Noi,o3,46,2.1,27.0,6.1,262.64
7429,28/07/2020,VN,Ha Noi,o3,45,1.7,62.0,7.0,1492.57
7430,15/12/2020,VN,Ha Noi,o3,47,0.9,7.0,2.1,23.23
7431,23/05/2020,VN,Ha Noi,o3,47,2.5,29.0,9.8,380.51
7432,04/06/2020,VN,Ha Noi,o3,46,4.5,31.0,12.0,449.98
7433,28/12/2020,VN,Ha Noi,o3,41,0.9,6.0,2.0,14.36
7434,06/01/2021,VN,Ha Noi,o3,47,1.3,25.0,6.1,362.75
7435,15/04/2020,VN,Ha Noi,o3,48,1.3,38.0,12.6,1174.61
7436,15/11/2020,VN,Ha Noi,o3,48,1.7,30.0,6.0,500.47
7437,28/11/2020,VN,Ha Noi,o3,48,0.9,19.0,4.0,192.36
7438,22/03/2020,VN,Ha Noi,o3,27,4.5,17.0,11.0,208.64
7439,31/03/2020,VN,Ha Noi,o3,25,1.7,5.0,4.0,13.02
7440,14/04/2020,VN,Ha Noi,o3,48,2.5,46.0,11.4,1515.71
7441,01/06/2020,VN,Ha Noi,o3,48,2.9,24.0,8.0,251.79
7442,27/06/2020,VN,Ha Noi,o3,48,1.7,38.0,9.0,765.42
7443,10/03/2020,VN,Ha Noi,o3,46,2.5,21.0,7.8,267.95
7444,24/11/2020,VN,Ha Noi,o3,45,0.9,6.0,3.0,16.07
7445,27/05/2020,VN,Ha Noi,o3,48,2.5,27.0,9.0,437.01
7446,31/05/2020,VN,Ha Noi,o3,26,3.3,22.0,8.6,308.85
7447,22/06/2020,VN,Ha Noi,o3,48,2.1,21.0,7.8,312.89
7448,26/12/2020,VN,Ha Noi,o3,42,0.9,9.0,2.0,28.26
7449,17/01/2021,VN,Ha Noi,o3,45,0.9,13.0,3.3,110.83
7450,18/01/2021,VN,Ha Noi,o3,48,0.5,29.0,5.7,608.21
7451,27/01/2020,VN,Ha Noi,o3,48,1.7,16.0,6.5,219.95
7452,14/05/2020,VN,Ha Noi,o3,48,1.7,23.0,7.4,323.22
7453,10/06/2020,VN,Ha Noi,o3,45,2.5,35.0,11.0,410.82
7454,26/07/2020,VN,Ha Noi,o3,48,1.3,17.0,6.5,267.52
7455,01/08/2020,VN,Ha Noi,o3,48,2.1,19.0,6.5,233.21
7456,01/04/2020,VN,Ha Noi,o3,29,1.7,10.0,4.1,58.94
7457,19/06/2020,VN,Ha Noi,o3,48,1.7,14.0,5.3,132.53
7458,04/08/2020,VN,Ha Noi,o3,45,1.3,13.0,4.9,149.31
7459,10/01/2020,VN,Ha Noi,o3,47,1.3,9.0,3.3,35.65
7460,26/03/2020,VN,Ha Noi,o3,31,4.9,17.0,13.0,188.71
7461,19/11/2020,VN,Ha Noi,o3,39,1.3,6.0,3.0,18.86
7462,16/12/2020,VN,Ha Noi,o3,47,0.9,9.0,2.9,39.71
7463,29/11/2020,VN,Ha Noi,o3,48,1.3,25.0,6.0,322.4
7464,02/12/2020,VN,Ha Noi,o3,45,0.9,17.0,5.0,214.24
7465,21/03/2020,VN,Ha Noi,o3,44,1.7,20.0,6.1,268.51
7466,05/05/2020,VN,Ha Noi,o3,48,4.9,20.0,8.2,249.0
7467,24/05/2020,VN,Ha Noi,o3,47,3.3,24.0,9.8,255.7
7468,19/07/2020,VN,Ha Noi,o3,48,3.7,25.0,9.8,434.6
7469,20/07/2020,VN,Ha Noi,o3,48,1.3,23.0,8.2,519.06
7470,22/07/2020,VN,Ha Noi,o3,46,1.7,17.0,5.7,201.76
7471,06/12/2020,VN,Ha Noi,o3,48,0.9,28.0,4.0,478.68
7472,29/03/2020,VN,Ha Noi,o3,37,3.7,46.0,11.0,915.58
7473,21/04/2020,VN,Ha Noi,o3,48,3.7,22.0,9.0,205.36
7474,25/07/2020,VN,Ha Noi,o3,30,2.1,19.0,7.0,286.86
7475,20/12/2020,VN,Ha Noi,o3,48,1.3,24.0,9.0,463.6
7476,16/03/2020,VN,Ha Noi,o3,32,1.7,5.0,4.0,15.4
7477,24/03/2020,VN,Ha Noi,o3,44,4.5,16.0,12.0,174.55
7478,21/05/2020,VN,Ha Noi,o3,47,3.7,29.0,11.0,470.96
7479,12/06/2020,VN,Ha Noi,o3,46,2.5,27.0,9.0,345.44
7480,24/07/2020,VN,Ha Noi,o3,47,1.7,17.0,6.0,192.19
7481,30/11/2020,VN,Ha Noi,o3,48,0.9,29.0,7.4,510.44
7482,19/05/2020,VN,Ha Noi,o3,48,4.5,25.0,10.2,269.75
7483,03/07/2020,VN,Ha Noi,o3,42,3.3,19.0,7.8,262.47
7484,28/01/2020,VN,Ha Noi,o3,48,3.7,17.0,7.0,169.23
7485,02/02/2020,VN,Ha Noi,o3,48,1.3,15.0,5.0,147.69
7486,09/02/2020,VN,Ha Noi,o3,38,0.9,6.0,2.1,19.21
7487,07/04/2020,VN,Ha Noi,o3,48,1.3,26.0,6.1,445.57
7488,17/05/2020,VN,Ha Noi,o3,45,3.3,17.0,11.0,169.96
7489,18/05/2020,VN,Ha Noi,o3,48,2.9,44.0,13.0,841.83
7490,13/03/2020,VN,Ha Noi,o3,45,4.5,18.0,11.0,160.13
7491,30/03/2020,VN,Ha Noi,o3,48,1.3,15.0,4.9,157.45
7492,01/05/2020,VN,Ha Noi,o3,48,1.7,14.0,5.0,149.82
7493,12/11/2020,VN,Ha Noi,o3,47,0.9,50.0,4.0,2127.3
7494,27/12/2020,VN,Ha Noi,o3,44,0.9,5.0,2.0,8.38
7495,14/01/2020,VN,Ha Noi,o3,41,1.3,6.0,3.0,17.23
7496,12/02/2020,VN,Ha Noi,o3,37,1.3,5.0,3.0,12.83
7497,01/07/2020,VN,Ha Noi,o3,48,2.5,26.0,7.8,304.52
7498,02/01/2020,VN,Ha Noi,o3,44,1.3,6.0,3.0,20.72
7499,10/05/2020,VN,Ha Noi,o3,47,4.5,29.0,11.0,503.66
7500,23/12/2020,VN,Ha Noi,o3,48,0.5,22.0,2.0,240.77
7501,24/12/2020,VN,Ha Noi,o3,48,0.9,23.0,5.3,323.95
7502,31/12/2020,VN,Ha Noi,o3,48,0.5,31.0,5.7,438.91
7503,16/01/2021,VN,Ha Noi,o3,41,0.9,8.0,2.0,26.86
7504,03/01/2020,VN,Ha Noi,o3,45,1.3,7.0,3.0,30.09
7505,14/02/2020,VN,Ha Noi,o3,47,3.3,17.0,8.0,178.05
7506,09/05/2020,VN,Ha Noi,o3,48,4.1,24.0,9.8,280.94
7507,27/07/2020,VN,Ha Noi,o3,45,1.3,22.0,5.7,304.68
7508,17/07/2020,VN,Ha Noi,o3,48,4.9,31.0,12.0,477.27
7509,26/11/2020,VN,Ha Noi,o3,46,0.9,7.0,2.9,29.29
7510,16/02/2020,VN,Ha Noi,o3,48,2.9,18.0,7.0,212.76
7511,27/02/2020,VN,Ha Noi,o3,41,1.3,9.0,3.0,44.73
7512,09/03/2020,VN,Ha Noi,o3,42,4.9,45.0,13.0,828.96
7513,03/05/2020,VN,Ha Noi,o3,46,2.5,20.0,7.0,218.81
7514,09/06/2020,VN,Ha Noi,o3,47,2.5,36.0,9.0,683.33
7515,13/06/2020,VN,Ha Noi,o3,48,2.5,22.0,7.0,231.91
7516,10/12/2020,VN,Ha Noi,o3,43,0.9,46.0,2.1,1057.53
7517,10/01/2021,VN,Ha Noi,o3,48,0.9,16.0,4.9,186.0
7518,31/12/2019,VN,Ha Noi,o3,42,1.3,7.0,4.0,22.1
7519,15/02/2020,VN,Ha Noi,o3,48,5.3,17.0,7.0,212.77
7520,27/03/2020,VN,Ha Noi,o3,46,4.5,20.0,11.0,243.21
7521,27/04/2020,VN,Ha Noi,o3,48,1.3,37.0,9.0,777.44
7522,08/05/2020,VN,Ha Noi,o3,45,4.1,17.0,11.0,167.21
7523,18/12/2020,VN,Ha Noi,o3,48,0.9,13.0,3.0,86.07
7524,20/04/2020,VN,Ha Noi,o3,45,4.5,17.0,11.0,161.3
7525,07/05/2020,VN,Ha Noi,o3,45,3.7,14.0,11.0,139.57
